Taxa	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter universalis	1	1	0	6	1	0	1	0	8	1	0	2	0	10	5	3	3	2	0	20	0	1	0	2	1	2	0	0	16	0	0	1	0	1	24	31	3	1	0	3
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Doolittlea	0	0	0	4	2	0	6	0	0	4	0	0	0	4	2	0	3	0	0	2	0	1	0	10	4	7	0	0	5	0	0	0	0	3	0	7	0	4	1	1
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Doolittlea|s__Candidatus Doolittlea endobia	0	0	0	4	2	0	6	0	0	4	0	0	0	4	2	0	3	0	0	2	0	1	0	10	4	7	0	0	5	0	0	0	0	3	0	7	0	4	1	1
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	1311	2155	1741	7561	656	130	198	132	10608	12041	922	392	184	1946	1881	169858	1061	114	120	3843	6687	8661	156	9204	752	4382	561	2533	5349	277	360	18654	680	1449	112640	136692	792	2432	271	261
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter asburiae	26	35	30	137	23	13	24	1	180	64	15	20	4	88	97	563	15	9	10	134	213	109	5	108	5	66	27	15	29	17	8	149	2	63	615	2267	23	13	17	45
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter bugandensis	4	1	4	16	3	1	10	0	39	27	4	1	1	26	15	704	2	1	1	42	56	16	1	315	0	10	7	1	9	0	40	114	98	9	68	247	1	29	0	3
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cancerogenus	8	9	3	11	4	2	6	1	31	17	9	24	1	34	28	160	27	2	2	59	19	21	3	7	13	7	5	5	9	2	1	22	4	8	27	109	7	17	1	2
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter chengduensis	3	3	8	6	0	0	1	0	12	12	0	1	2	10	13	73	3	1	0	34	2	24	0	1	2	8	0	8	11	1	2	7	1	11	42	135	1	4	3	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter chuandaensis	4	6	1	8	3	2	1	2	246	7	2	2	0	18	13	118	4	0	2	31	4	18	0	9	1	11	1	4	11	1	2	12	0	4	90	127	0	7	0	1
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae	8	34	220	157	120	7	6	10	301	78	346	16	16	144	135	520	315	7	15	199	39	663	5	59	18	37	29	31	25	15	14	664	17	30	313	866	13	137	33	6
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp.	0	7	5	3	2	1	1	6	10	15	0	3	2	25	20	95	6	1	1	36	2	9	4	6	8	9	3	4	16	3	1	21	4	0	20	30	2	15	4	8
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. EB5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL404	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	12	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL414	1	0	6	3	0	0	0	0	3	16	0	0	0	0	0	150	1	0	0	0	1	6	0	21	0	3	0	0	1	0	0	0	2	0	3	17	0	1	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL68	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECL78	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	3	3	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECNIH7	0	1	0	0	1	1	0	0	5	1	0	0	1	0	1	6	0	1	0	3	2	3	0	3	0	0	0	0	0	0	0	2	0	0	3	79	0	1	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. FDA-CDC-AR_0132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. FDA-CDC-AR_0164	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	7	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. R_G8	0	1	0	1	0	0	0	1	0	2	0	0	0	1	1	14	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	2	2	1	1	11	0	1	0	3
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter hormaechei	131	240	52	1311	35	12	22	14	178	81	32	34	17	274	118	8235	32	13	9	195	49	163	10	219	76	313	51	59	353	18	11	2934	23	28	1851	1330	27	237	20	38
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter huaxiensis	4	3	1	12	1	0	2	0	16	5	4	7	1	14	43	54	3	2	0	62	1	16	4	2	0	3	2	0	3	0	1	4	0	16	27	66	13	77	6	17
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter kobei	23	20	36	411	36	9	16	0	291	232	13	13	8	107	95	9650	54	2	8	112	529	570	9	330	3	66	14	8	30	7	12	56	17	16	3198	419	81	11	17	16
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter ludwigii	6	12	7	82	6	1	1	2	102	18	8	9	16	34	31	360	9	1	3	53	4	11	0	25	3	15	5	9	15	6	3	24	8	2	74	164	8	2	1	4
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter mori	12	16	14	39	15	1	8	5	348	187	10	11	10	51	52	719	8	3	1	103	104	51	0	90	4	78	12	7	436	1	12	66	7	9	116	265	8	13	13	3
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter oligotrophicus	0	6	10	7	2	1	2	1	13	2	1	0	3	25	19	47	7	4	0	35	6	4	0	7	2	2	1	3	3	1	1	6	3	1	21	58	3	0	0	1
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter pasteurii	2	1	0	10	0	0	0	0	7	0	1	0	0	1	6	22	1	0	0	13	0	0	0	2	0	2	0	0	4	0	1	2	1	1	6	17	0	2	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter pseudoroggenkampii	0	0	0	1	2	0	1	1	16	3	0	2	0	6	9	30	0	0	0	2	2	5	0	5	0	7	0	0	1	0	0	3	0	71	47	97	1	5	1	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter quasiroggenkampii	4	0	1	0	0	1	8	0	13	4	2	12	1	5	10	23	4	0	0	6	8	3	0	1	1	14	3	0	4	0	2	9	1	26	71	103	6	2	1	5
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter roggenkampii	32	131	503	729	55	9	9	30	2937	5366	91	30	10	105	128	7038	79	10	1	496	754	967	12	665	4	420	61	1214	326	31	70	863	105	174	53310	65685	141	297	11	13
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sichuanensis	10	18	3	17	4	2	4	2	151	22	11	5	2	69	72	108	6	2	3	446	2	142	3	9	7	46	14	16	16	5	7	101	8	7	143	11846	4	18	7	2
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter soli	1	1	7	4	0	0	0	5	138	23	9	6	5	10	9	86	0	3	0	26	3	11	1	9	0	4	1	2	1	2	1	17	1	1	9	33	5	0	4	2
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. 155105	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	5	5	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. 18A13	1	0	2	0	0	0	0	0	3	0	3	0	0	3	1	51	0	1	0	1	1	3	0	2	0	1	0	0	1	1	0	76	0	1	13	32	2	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. 638	0	0	0	0	1	0	0	0	5	0	1	0	0	6	4	9	0	0	0	9	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	8	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. AN-K1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	8	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. BIDMC 29	0	0	1	0	2	0	0	1	9	3	0	0	0	2	4	11	0	0	0	5	3	1	0	4	0	1	0	1	0	0	0	2	0	1	9	23	0	3	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. BIDMC100	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	61	0	0	0	0	0	1	0	2	1	3	0	0	2	0	1	33	1	0	5	9	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. BWH 37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. C2	2	0	0	18	2	0	1	0	6	0	0	2	0	26	20	12	2	3	0	35	1	3	0	4	11	6	0	0	1	0	2	1	4	2	11	13	3	2	1	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. Colony194	0	0	1	17	0	3	0	0	11	0	3	1	1	51	42	10	0	0	0	30	1	2	0	4	1	0	1	1	0	4	1	3	1	1	9	7	1	1	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. CP102	2	3	2	19	2	2	0	0	35	9	0	3	1	27	10	39	5	1	2	38	4	22	4	2	2	3	1	0	1	3	1	7	1	3	9	16	3	5	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. Crenshaw	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	19	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. CRENT-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. DNB-S2	0	0	1	0	0	1	0	0	2	0	0	0	0	2	0	15	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	2	0	0	16	27	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. DSM 30060	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	0	0	0	1	0	0	1	0	1	0	0	3	0	4	3	24	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	3	0	0	1	5	2	0	0	1
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. E20	0	2	0	2	0	0	0	0	1	3	1	0	1	1	2	3	0	0	0	3	0	1	0	2	0	4	0	1	0	0	0	1	0	1	17	22	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. HK169	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	3	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	1	1	2	13	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. JBIWA003	0	2	2	31	1	2	0	0	10	2	0	0	0	2	52	26	0	0	0	0	5	7	0	1	0	13	0	2	0	0	0	3	0	20	59	81	1	1	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. JBIWA005	1	0	8	0	1	0	0	0	3	5	0	0	0	2	1	16	0	0	1	5	0	8	0	1	0	23	0	2	10	0	0	9	0	6	61	96	1	1	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. JBIWA008	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	1	0	1	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. JH25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. JUb54	3	3	3	10	3	3	8	0	22	8	2	4	2	35	22	33	3	4	0	52	19	13	0	4	4	0	0	1	4	3	0	1	0	3	20	23	1	4	0	3
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. LU1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. MGH 14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. MGH 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. MGH 7	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. N18-03635	0	0	0	1	1	0	0	0	1	5	0	0	0	4	1	26	2	0	0	3	2	4	0	1	0	0	1	0	0	0	0	12	0	1	16	30	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. ODB01	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	1	6	7	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. PGRG2	0	0	3	16	0	0	1	0	1	3	0	1	0	21	36	5	4	1	0	19	4	5	2	1	0	4	1	0	2	1	2	0	2	2	5	4	1	1	6	3
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. R4-368	1	0	1	7	2	0	0	9	11	1	1	1	0	10	8	5	0	0	1	14	1	0	0	1	0	0	0	0	0	0	3	2	0	1	0	2	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RFL1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RHBSTW-00175	0	0	1	1	0	0	0	0	10	3	0	0	0	3	0	16	0	0	0	2	3	1	1	0	0	0	0	0	1	0	0	1	1	0	4	15	1	1	0	1
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RHBSTW-00318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RHBSTW-00422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RHBSTW-00593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RHBSTW-00901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RHBSTW-00975	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. RHBSTW-00994	10	5	17	12	1	0	0	0	10	9	7	9	11	35	40	25	3	0	8	56	11	10	0	2	1	5	1	0	4	3	4	7	9	1	12	34	9	1	3	2
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. S-33	1	0	1	0	0	0	0	0	2	2	1	0	0	3	1	16	0	0	0	2	3	0	0	1	0	1	1	0	1	0	0	12	0	1	6	47	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. SA187	0	1	0	0	0	1	0	0	1	0	1	0	0	7	5	4	0	0	0	15	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	4	2	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. SES19	0	0	0	0	0	0	0	1	4	2	0	4	1	3	3	3	0	0	0	1	2	2	0	2	0	1	0	2	1	0	2	1	0	32	17	29	0	1	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. SGAir0187	0	1	13	1	0	9	1	0	7	2	0	0	0	4	1	27	0	0	0	9	6	6	0	3	21	4	3	4	0	3	0	2	3	12	49	94	0	1	1	1
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. T2	6	3	0	0	0	0	0	0	2	7	3	0	0	1	1	283	0	5	6	7	16	7	18	23	16	7	16	0	0	0	0	0	1	0	12	2	1	25	24	5
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. YSU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	4989	3924	3234	53507	1169	9967	305	9391	4161	12935	31544	4337	1931	266319	159577	3579	6243	17957	10131	162670	707	7209	1011	17011	214	1621	9595	675	534	8071	349	2934	2316	3034	18825	7646	8285	1421	3752	1927
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia albertii	63	2457	23	574	7	28	10	20	16	84	75	23	19	1936	2504	66	26	36	25	1917	8	71	17	39	5	36	66	12	4	92	28	40	27	37	299	79	61	5	88	21
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	4190	1038	2540	45696	993	8174	219	7767	3433	10466	25799	3723	1718	225894	132800	2949	5093	14889	8355	134817	554	6033	886	13705	163	1372	8170	469	480	5221	267	2529	2061	2612	16569	6644	6875	1236	2555	1650
