"","V1","V2","V3","V4","V5","V6","V7","V8","num_hash","freq_hash"
"15948",909952,"|","Cutibacterium acnes 266","|","","|","scientific name","|",2122,1.3330840528139e-07
"15949",2795688,"|","Alteromonas sp. KC3","|","","|","scientific name","|",2120,1.33182761167081e-07
"15950",1334075,"|","Mycobacterium tuberculosis TRS29","|","","|","scientific name","|",2114,1.32805828824156e-07
"15951",1328870,"|","Enterococcus faecium UC7251","|","","|","scientific name","|",2110,1.32554540595539e-07
"15952",138677,"|","Chlamydia pneumoniae J138","|","","|","scientific name","|",2107,1.32366074424076e-07
"15953",536232,"|","Clostridium botulinum A2 str. Kyoto","|","","|","scientific name","|",2099,1.31863497966841e-07
"15954",2563667,"|","Treponema sp. OMZ 792","|","","|","scientific name","|",2097,1.31737853852533e-07
"15955",2572069,"|","Campylobacter sp. CFSAN093227","|","","|","scientific name","|",2095,1.31612209738224e-07
"15956",2921459,"|","Bacillus sp. FSL K6-1033","|","","|","scientific name","|",2094,1.3154938768107e-07
"15957",652616,"|","Mycobacterium tuberculosis str. Erdman = ATCC 35801","|","","|","scientific name","|",2089,1.31235277395299e-07
"15958",2594456,"|","Streptomyces sp. RLB3-5","|","","|","scientific name","|",2079,1.30607056823756e-07
"15959",1161911,"|","Corynebacterium pseudotuberculosis Cp162","|","","|","scientific name","|",2077,1.30481412709447e-07
"15960",1309806,"|","Streptococcus agalactiae 09mas018883","|","","|","scientific name","|",2071,1.30104480366522e-07
"15961",941187,"|","Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720","|","","|","scientific name","|",2070,1.30041658309367e-07
"15962",294702,"|","Proteiniphilum","|","","|","scientific name","|",2069,1.29978836252213e-07
"15963",712961,"|","Ligilactobacillus salivarius CECT 5713","|","","|","scientific name","|",2067,1.29853192137904e-07
"15964",1454584,"|","Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1727","|","","|","scientific name","|",2066,1.2979037008075e-07
"15965",2954052,"|","Wolbachia endosymbiont (group B) of Pyrgus malvae","|","","|","scientific name","|",2066,1.2979037008075e-07
"15966",1191061,"|","Klebsiella michiganensis E718","|","","|","scientific name","|",2066,1.2979037008075e-07
"15967",112008,"|","Ignatzschineria","|","","|","scientific name","|",2058,1.29287793623516e-07
"15968",697283,"|","Streptococcus pneumoniae gamPNI0373","|","","|","scientific name","|",2057,1.29224971566362e-07
"15969",1219076,"|","Vibrio alginolyticus NBRC 15630 = ATCC 17749","|","","|","scientific name","|",2056,1.29162149509207e-07
"15970",585034,"|","Escherichia coli IAI1","|","","|","scientific name","|",2056,1.29162149509207e-07
"15971",1446707,"|","Escherichia coli O25:NM","|","","|","scientific name","|",2055,1.29099327452053e-07
"15972",2986839,"|","Flavobacterium sp. N503310","|","","|","scientific name","|",2052,1.2891086128059e-07
"15973",479832,"|","Clostridioides difficile QCD-76w55","|","","|","scientific name","|",2048,1.28659573051973e-07
"15974",424717,"|","Shigella flexneri 3a","|","","|","scientific name","|",2047,1.28596750994819e-07
"15975",943945,"|","Mycoplasmopsis fermentans M64","|","","|","scientific name","|",2039,1.28094174537584e-07
"15976",1972133,"|","endosymbiont of Rhynchophorus ferrugineus","|","","|","scientific name","|",2031,1.2759159808035e-07
"15977",208963,"|","Pseudomonas aeruginosa UCBPP-PA14","|","","|","scientific name","|",2028,1.27403131908887e-07
"15978",2742630,"|","Citrobacter sp. RHBSTW-00021","|","","|","scientific name","|",2028,1.27403131908887e-07
"15979",1124956,"|","Salmonella enterica subsp. enterica serovar Minnesota str. ATCC 49284","|","","|","scientific name","|",2026,1.27277487794579e-07
"15980",47490,"|","Thermoanaerobacterium aotearoense","|","","|","scientific name","|",2024,1.2715184368027e-07
"15981",115782,"|","Trichlorobacter","|","","|","scientific name","|",2023,1.27089021623116e-07
"15982",358771,"|","Salmonella enterica subsp. enterica serovar Kedougou","|","","|","scientific name","|",2023,1.27089021623116e-07
"15983",2997793,"|","Campylobacter sp. CFSAN122748","|","","|","scientific name","|",2014,1.26523623108727e-07
"15984",701177,"|","Escherichia coli O55:H7 str. CB9615","|","","|","scientific name","|",2008,1.26146690765802e-07
"15985",3050222,"|","Corynebacterium sp. MSK306","|","","|","scientific name","|",2008,1.26146690765802e-07
"15986",1410916,"|","Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001588","|","","|","scientific name","|",1999,1.25581292251413e-07
"15987",260678,"|","Salmonella enterica subsp. enterica serovar Goldcoast","|","","|","scientific name","|",1999,1.25581292251413e-07
"15988",521009,"|","Borreliella burgdorferi 297","|","","|","scientific name","|",1998,1.25518470194259e-07
"15989",2916693,"|","Desulforamulus","|","","|","scientific name","|",1997,1.25455648137105e-07
"15990",358023,"|","Lutibacter","|","","|","scientific name","|",1995,1.25330004022796e-07
"15991",1214151,"|","Streptococcus suis 89-1591","|","","|","scientific name","|",1993,1.25204359908487e-07
"15992",67572,"|","Psychromonas","|","","|","scientific name","|",1991,1.25078715794179e-07
"15993",119912,"|","Salmonella enterica subsp. enterica serovar Choleraesuis","|","","|","scientific name","|",1991,1.25078715794179e-07
"15994",2638247,"|","unclassified Rhodopseudomonas","|","","|","scientific name","|",1988,1.24890249622716e-07
"15995",1225522,"|","Salmonella enterica subsp. enterica serovar Gallinarum/Pullorum str. CDC1983-67","|","","|","scientific name","|",1987,1.24827427565562e-07
"15996",1506553,"|","Lachnoclostridium","|","","|","scientific name","|",1987,1.24827427565562e-07
"15997",2837510,"|","Siminovitchia","|","","|","scientific name","|",1970,1.23759452593939e-07
"15998",3066202,"|","Wolbachia endosymbiont (group A) of Lasioglossum villosulum","|","","|","scientific name","|",1967,1.23570986422476e-07
"15999",1267754,"|","Corynebacterium urealyticum DSM 7111","|","","|","scientific name","|",1959,1.23068409965242e-07
"16000",182082,"|","Chlamydia pneumoniae TW-183","|","","|","scientific name","|",1955,1.22817121736625e-07
"16001",1345702,"|","Yersinia pestis 2944","|","","|","scientific name","|",1955,1.22817121736625e-07
"16002",2621730,"|","unclassified Leucobacter","|","","|","scientific name","|",1953,1.22691477622316e-07
"16003",2579247,"|","Salmonella enterica subsp. enterica serovar Rough O:-:-","|","","|","scientific name","|",1953,1.22691477622316e-07
"16004",1029825,"|","Brucella melitensis NI","|","","|","scientific name","|",1949,1.22440189393699e-07
"16005",1215088,"|","Pseudomonas putida HB3267","|","","|","scientific name","|",1949,1.22440189393699e-07
"16006",846,"|","Oxalobacter","|","","|","scientific name","|",1946,1.22251723222236e-07
"16007",2983221,"|","Lactobacillus sp. ESL0731","|","","|","scientific name","|",1946,1.22251723222236e-07
"16008",328971,"|","Leptospira borgpetersenii serovar Hardjo","|","","|","scientific name","|",1943,1.22063257050773e-07
"16009",1401688,"|","Escherichia coli APEC O18","|","","|","scientific name","|",1939,1.21811968822156e-07
"16010",2631034,"|","unclassified Acuticoccus","|","","|","scientific name","|",1935,1.21560680593539e-07
"16011",1232724,"|","Mycobacterium intracellulare subsp. intracellulare MTCC 9506","|","","|","scientific name","|",1935,1.21560680593539e-07
"16012",508536,"|","Leptospira borgpetersenii serovar Ceylonica","|","","|","scientific name","|",1929,1.21183748250613e-07
"16013",1117942,"|","Corynebacterium pseudotuberculosis P54B96","|","","|","scientific name","|",1928,1.21120926193459e-07
"16014",2742665,"|","Citrobacter sp. RHBSTW-00848","|","","|","scientific name","|",1924,1.20869637964842e-07
"16015",945704,"|","Streptococcus suis JS14","|","","|","scientific name","|",1918,1.20492705621916e-07
"16016",3066145,"|","Wolbachia endosymbiont (group A) of Eristalinus aeneus","|","","|","scientific name","|",1916,1.20367061507608e-07
"16017",2077,"|","Sporolactobacillus","|","","|","scientific name","|",1911,1.20052951221836e-07
"16018",2624170,"|","unclassified Erysipelothrix","|","","|","scientific name","|",1907,1.19801662993219e-07
"16019",160490,"|","Streptococcus pyogenes M1 GAS","|","","|","scientific name","|",1907,1.19801662993219e-07
"16020",1249653,"|","Ehrlichia chaffeensis str. Liberty","|","","|","scientific name","|",1905,1.1967601887891e-07
"16021",2815775,"|","Berryella","|","","|","scientific name","|",1905,1.1967601887891e-07
"16022",2654843,"|","Flavobacterium panici","|","","|","scientific name","|",1903,1.19550374764602e-07
"16023",572418,"|","Mycobacterium tuberculosis variant africanum GM041182","|","","|","scientific name","|",1901,1.19424730650293e-07
"16024",1453988,"|","Campylobacter lari RM16712","|","","|","scientific name","|",1901,1.19424730650293e-07
"16025",869729,"|","Escherichia coli UM146","|","","|","scientific name","|",1901,1.19424730650293e-07
"16026",584721,"|","Pasteurella multocida subsp. multocida str. 3480","|","","|","scientific name","|",1900,1.19361908593139e-07
"16027",1282358,"|","Shigella flexneri Shi06HN006","|","","|","scientific name","|",1900,1.19361908593139e-07
"16028",1454594,"|","Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1766","|","","|","scientific name","|",1897,1.19173442421676e-07
"16029",392733,"|","Terriglobus","|","","|","scientific name","|",1894,1.18984976250213e-07
"16030",2292447,"|","Chromobacterium sp. Rain0013","|","","|","scientific name","|",1894,1.18984976250213e-07
"16031",2956830,"|","Mesorhizobium sp. C374B","|","","|","scientific name","|",1893,1.18922154193059e-07
"16032",714962,"|","Escherichia coli IHE3034","|","","|","scientific name","|",1893,1.18922154193059e-07
"16033",2267265,"|","Bacillus sp. DM2","|","","|","scientific name","|",1892,1.18859332135905e-07
"16034",393118,"|","Listeria monocytogenes FSL J1-175","|","","|","scientific name","|",1888,1.18608043907288e-07
"16035",1358410,"|","Campylobacter coli 15-537360","|","","|","scientific name","|",1887,1.18545221850133e-07
"16036",28884,"|","Hydrogenovibrio","|","","|","scientific name","|",1886,1.18482399792979e-07
"16037",2627627,"|","unclassified Geobacter","|","","|","scientific name","|",1884,1.1835675567867e-07
"16038",1249654,"|","Ehrlichia chaffeensis str. Osceola","|","","|","scientific name","|",1881,1.18168289507208e-07
"16039",360102,"|","Yersinia pestis Antiqua","|","","|","scientific name","|",1873,1.17665713049973e-07
"16040",262728,"|","Haemophilus influenzae R2866","|","","|","scientific name","|",1873,1.17665713049973e-07
"16041",1227812,"|","Piscirickettsia salmonis LF-89 = ATCC VR-1361","|","","|","scientific name","|",1872,1.17602890992819e-07
"16042",133925,"|","Olsenella","|","","|","scientific name","|",1869,1.17414424821356e-07
"16043",2491692,"|","Escherichia coli O39:H21","|","","|","scientific name","|",1863,1.17037492478431e-07
"16044",1330457,"|","Escherichia coli O157:H7 str. SS52","|","","|","scientific name","|",1862,1.16974670421276e-07
"16045",2740298,"|","Martelella sp. NC20","|","","|","scientific name","|",1854,1.16472093964042e-07
"16046",2801390,"|","Salmonella enterica subsp. enterica serovar 1,4,12:i:-","|","","|","scientific name","|",1852,1.16346449849733e-07
"16047",2987599,"|","Pollutimonas","|","","|","scientific name","|",1847,1.16032339563962e-07
"16048",224914,"|","Brucella melitensis bv. 1 str. 16M","|","","|","scientific name","|",1846,1.15969517506808e-07
"16049",763921,"|","Salmonella enterica subsp. enterica serovar Montevideo str. 42N","|","","|","scientific name","|",1843,1.15781051335345e-07
"16050",1423891,"|","Brucella ceti TE10759-12","|","","|","scientific name","|",1843,1.15781051335345e-07
"16051",2854182,"|","Falsihalocynthiibacter","|","","|","scientific name","|",1842,1.15718229278191e-07
"16052",189423,"|","Streptococcus pneumoniae 670-6B","|","","|","scientific name","|",1842,1.15718229278191e-07
"16053",1086030,"|","Shigella flexneri 5a str. M90T","|","","|","scientific name","|",1841,1.15655407221036e-07
"16054",758831,"|","Escherichia coli ECC-1470","|","","|","scientific name","|",1837,1.15404118992419e-07
"16055",3066171,"|","Wolbachia endosymbiont (group A) of Dendrolimus pini","|","","|","scientific name","|",1833,1.15152830763802e-07
"16056",913239,"|","Riemerella anatipestifer RA-YM","|","","|","scientific name","|",1832,1.15090008706648e-07
"16057",3079925,"|","Amygdalobacter","|","","|","scientific name","|",1827,1.14775898420876e-07
"16058",651456,"|","Kosmotoga","|","","|","scientific name","|",1826,1.14713076363722e-07
"16059",1205676,"|","Mycobacterium canettii CIPT 140060008","|","","|","scientific name","|",1823,1.14524610192259e-07
"16060",3024411,"|","Desulfobulbales","|","","|","scientific name","|",1821,1.14398966077951e-07
"16061",993512,"|","Streptococcus suis A7","|","","|","scientific name","|",1813,1.13896389620716e-07
"16062",81466,"|","Aminobacterium","|","","|","scientific name","|",1806,1.13456635220636e-07
"16063",2633828,"|","unclassified Leptospira","|","","|","scientific name","|",1803,1.13268169049174e-07
"16064",3233339,"|","Klebsiella sp. Shm-1","|","","|","scientific name","|",1801,1.13142524934865e-07
"16065",767462,"|","Lactobacillus helveticus H10","|","","|","scientific name","|",1798,1.12954058763402e-07
"16066",1055545,"|","Escherichia coli O91 str. RM7190","|","","|","scientific name","|",1796,1.12828414649094e-07
"16067",1200752,"|","Escherichia coli NCCP15648","|","","|","scientific name","|",1793,1.12639948477631e-07
"16068",1074919,"|","Staphylococcus aureus subsp. aureus ST228","|","","|","scientific name","|",1787,1.12263016134705e-07
"16069",1221877,"|","Chlamydia psittaci 01DC12","|","","|","scientific name","|",1785,1.12137372020396e-07
"16070",272831,"|","Neisseria meningitidis FAM18","|","","|","scientific name","|",1783,1.12011727906088e-07
"16071",326425,"|","Lactobacillus helveticus CNRZ32","|","","|","scientific name","|",1782,1.11948905848934e-07
"16072",649777,"|","Synergistaceae","|","","|","scientific name","|",1778,1.11697617620316e-07
"16073",443150,"|","Mycobacterium tuberculosis CCDC5180","|","","|","scientific name","|",1769,1.11132219105928e-07
"16074",1029978,"|","Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13","|","","|","scientific name","|",1762,1.10692464705848e-07
"16075",3138063,"|","Methylobacterium sp. CB376","|","","|","scientific name","|",1762,1.10692464705848e-07
"16076",591946,"|","Escherichia coli LF82","|","","|","scientific name","|",1760,1.10566820591539e-07
"16077",2629323,"|","unclassified Roseibium","|","","|","scientific name","|",1758,1.10441176477231e-07
"16078",2954042,"|","Wolbachia endosymbiont (group A) of Phalera bucephala","|","","|","scientific name","|",1757,1.10378354420076e-07
"16079",605,"|","Salmonella enterica subsp. enterica serovar Pullorum","|","","|","scientific name","|",1757,1.10378354420076e-07
"16080",1174529,"|","Candidatus Liberibacter asiaticus str. gxpsy","|","","|","scientific name","|",1753,1.10127066191459e-07
"16081",198215,"|","Shigella flexneri 2a str. 2457T","|","","|","scientific name","|",1750,1.09938600019996e-07
"16082",3066189,"|","Wolbachia endosymbiont (group A) of Andrena bucephala","|","","|","scientific name","|",1748,1.09812955905688e-07
"16083",1157365,"|","Enterococcus faecalis EnGen0107","|","","|","scientific name","|",1740,1.09310379448454e-07
"16084",568704,"|","Lacticaseibacillus rhamnosus Lc 705","|","","|","scientific name","|",1740,1.09310379448454e-07
"16085",515621,"|","Clostridium botulinum Ba4 str. 657","|","","|","scientific name","|",1733,1.08870625048374e-07
"16086",183192,"|","Escherichia coli O157:H-","|","","|","scientific name","|",1729,1.08619336819757e-07
"16087",2989767,"|","Staphylococcus sp. IVB6218","|","","|","scientific name","|",1727,1.08493692705448e-07
